bondLen1,bondLen2,bondAng,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,intgErr,sampNum
1.90377362,2.77489931,0.69540681,0.58307671,-1.74E-06,0.15983988,0.00076623,0.00640156,3.85E-06,4.03E-06,-0.00438418,-0.0012034,1.187E-05,0.07562832,-0.0024811,1.503E-05,-1.784E-05,-0.10130286,-0.00337644,0.0808945,-4.178E-05,-5.22E-06,-0.11462038,0.00084067,-0.00011254,1.28E-06,0.14337591,0.01500234,4.14E-07,638
1.8084657,2.83268646,0.77796261,0.60364896,-3.18E-06,0.15995063,0.00169492,0.01575258,1.011E-05,-4.6E-07,-0.02070217,-0.00231548,-1.798E-05,0.05847458,-0.0025071,-1.576E-05,1.07E-06,-0.07989801,-0.00281402,0.07943632,0.00014382,-3.242E-05,-0.11428475,0.00071149,1.4E-05,-1.221E-05,0.14645082,0.01802925,1.41E-06,639
2.03608612,3.17444164,0.74124197,0.55005637,-4.25E-06,0.15832226,0.00103477,-0.00766957,9.37E-06,4.05E-06,0.02002119,-0.00042909,-4.693E-05,0.09672605,-0.00225653,-1.4E-05,-1.157E-05,-0.12568854,-0.00848077,0.07201599,0.00022726,0.00010109,-0.10122669,-0.00107468,4.038E-05,3.419E-05,0.12425417,0.02300107,1.75E-06,640
2.09394812,3.09651556,0.63488321,0.53541909,3.51E-06,0.15291746,-0.00124091,-0.01520663,-7.11E-06,-1.707E-05,0.03467015,0.0018968,-1.728E-05,0.10294409,-0.00146944,-4.251E-05,4.247E-05,-0.1342246,-0.0068272,0.06207694,-2.526E-05,3.28E-05,-0.08522709,-0.00014764,0.00016581,0.0001098,0.0967506,0.01165414,2.03E-06,641
1.95766659,3.393141,0.58268851,0.59673643,2.7E-07,0.15047984,-0.00057607,0.00345893,4E-08,-7.72E-06,0.00219763,0.00441032,-3.308E-05,0.07530365,0.00149386,-3.138E-05,3.54E-05,-0.10193411,-0.01076586,0.07441931,0.00012496,9.158E-05,-0.10833386,-0.00361637,0.00015308,3.992E-05,0.1315966,0.01451477,1.85E-06,642
1.61093301,2.61634444,0.57924561,0.64763082,-4E-08,0.1473469,2E-05,0.0269353,7.4E-07,-1.56E-06,-0.03930482,0.00198894,-9.29E-06,0.02352797,0.0008153,-9.41E-06,8.11E-06,-0.03911874,-0.00554649,0.05506748,4.927E-05,1.627E-05,-0.0831192,-0.00257728,6.123E-05,-1.566E-05,0.11119681,0.01021165,6.73E-06,643
1.95457924,3.24354765,0.47545457,0.61774479,1.35E-06,0.14309589,-0.00234764,0.00477753,-2.23E-06,-1.022E-05,-0.00132986,0.00642514,-2.287E-05,0.06782573,0.00228416,-2.572E-05,3.737E-05,-0.09239659,-0.01096007,0.0706627,6.061E-05,4.514E-05,-0.10348298,-0.00376964,8.981E-05,1.307E-05,0.1274157,0.01082949,2.49E-06,644
1.7090442,2.41621146,0.70147634,0.61462135,1.71E-06,0.15828133,0.00139207,0.02096754,-4.42E-06,1.4E-07,-0.03134854,-0.00263438,1.233E-05,0.04486785,-0.0031787,1.039E-05,-9.8E-07,-0.06230909,0.00065932,0.07325926,-5.609E-05,-4.809E-05,-0.10618755,0.00415134,-3.852E-05,-2.048E-05,0.13684264,0.00819516,4.58E-06,645
2.21599586,3.33445301,0.40802022,0.55113442,-2.07E-06,0.13025463,-0.00899789,-0.0239102,2.59E-06,-1.197E-05,0.0494815,0.00946581,-2.014E-05,0.09817956,0.00073704,-1.291E-05,2.528E-05,-0.12766887,-0.00491786,0.04023048,4.93E-06,1.234E-05,-0.05591302,0.00322695,5.824E-05,8.596E-05,0.05366242,-0.0089801,1.33E-06,646
2.07308141,3.7253197,0.48404367,0.58305222,2.6E-06,0.14235625,-0.00340626,-0.0081067,-9.41E-06,8.03E-06,0.02113792,0.00812353,3.052E-05,0.08745864,0.00212724,5.08E-06,-2.61E-05,-0.11529011,-0.01227616,0.06417331,-0.00023294,3.084E-05,-0.09279136,-0.001653,8.286E-05,2.7E-07,0.10864953,0.00693586,3.88E-06,647
2.20955081,3.63604251,0.56073315,0.51524521,-2.72E-06,0.13991201,-0.00433167,-0.02800688,4.16E-06,-1.122E-05,0.05744201,0.00670976,-2.045E-05,0.10859122,0.00014731,6.5E-07,3.071E-05,-0.13955215,-0.00908611,0.03748906,8.492E-05,-0.00013614,-0.05059101,0.00147379,2.008E-05,4.783E-05,0.04652575,0.00029367,3.04E-07,648
2.11609333,3.09920594,0.52948391,0.54539174,1E-07,0.14589204,-0.00432936,-0.01615914,-2.4E-07,-2.23E-06,0.03745744,0.00529595,-2.844E-05,0.09959711,-4.005E-05,-2.504E-05,1.014E-05,-0.13102627,-0.00548944,0.05719471,0.00011474,5.541E-05,-0.08014948,0.00082854,0.00013013,5.745E-05,0.08497508,0.00111642,7.27E-06,649
1.62776211,2.86621495,0.51849108,0.66181661,-1.38E-06,0.14132267,0.00060555,0.0259329,5.8E-06,7.1E-07,-0.03857142,0.00253743,1.056E-05,0.02171894,0.00167571,-3.3E-06,-7.24E-06,-0.03537322,-0.00804886,0.05202532,-9.46E-06,-1.779E-05,-0.07836325,-0.0050148,-6.684E-05,2.12E-05,0.10468636,0.01515767,5.23E-06,650
1.74705884,3.08547876,0.7107029,0.62535059,1.01E-06,0.15399168,0.0016377,0.02084255,-2.87E-06,-2.48E-06,-0.02774074,0.00012328,-3.13E-06,0.04423164,9.61E-06,-2.51E-06,8.41E-06,-0.06461174,-0.00603239,0.0711056,1.8E-06,3.112E-05,-0.10514024,-0.0029088,3.235E-05,9.01E-06,0.13495887,0.01726662,3.43E-06,651
2.15528512,3.46719614,0.64594656,0.52041125,-1.61E-06,0.14823256,-0.00151165,-0.02239425,2.13E-06,-3.9E-06,0.04728523,0.0036106,-1.574E-05,0.10823578,-0.00064115,-6.84E-06,1.705E-05,-0.13954622,-0.01003034,0.04990689,4.09E-05,1.387E-05,-0.06800716,-0.00055596,4.633E-05,5.388E-05,0.07358943,0.01073058,4.88E-06,652
2.04034833,3.12077789,0.45267378,0.59514787,-2.86E-06,0.14184945,-0.00455406,-0.00410242,6.77E-06,1.11E-06,0.01490539,0.00747133,2.99E-05,0.08113281,0.00161939,3.872E-05,8.5E-07,-0.10886693,-0.00872673,0.0666493,-1.248E-05,-0.00022438,-0.09624999,-0.0006896,-0.00016717,-0.00011917,0.1132187,0.00326094,3.93E-06,653
1.9812109,3.18683013,0.48642674,0.60616944,-9E-07,0.14452132,-0.0027817,0.00180461,3.64E-06,-1.225E-05,0.00437433,0.00641636,-2.689E-05,0.07379764,0.00190328,-2.27E-05,3.854E-05,-0.09994629,-0.01011082,0.07066143,9.655E-05,4.022E-05,-0.10321509,-0.00248401,3.37E-05,2.42E-05,0.12485409,0.008882,3.16E-07,654
1.92190071,3.25997402,0.64300519,0.59628674,5.7E-07,0.15405702,0.00034808,0.00664062,-1.88E-06,6.75E-06,-0.00295292,0.0024954,1.387E-05,0.0722715,0.00061703,1.344E-05,-3.658E-05,-0.09867793,-0.00906471,0.07716345,-8.062E-05,-4.044E-05,-0.111747,-0.00305465,-7.093E-05,5.02E-06,0.13748918,0.01644994,2.34E-06,655
2.09258585,3.2807073,0.55965236,0.55348088,1.57E-06,0.14785424,-0.00299037,-0.01286997,-5.2E-06,1.51E-06,0.03118366,0.00536402,5.38E-06,0.09715143,0.00052699,-1.419E-05,-3.48E-06,-0.1277761,-0.00834344,0.06172099,-8.123E-05,0.00021773,-0.08762742,-0.0003061,0.00013736,0.00010212,0.09771799,0.00565722,1.5E-06,656
1.75383934,2.78410111,0.91633032,0.61064298,-5.3E-07,0.16109438,0.00227082,0.0198647,-1.1E-06,1.87E-06,-0.03078548,-0.00485849,5.39E-06,0.04990255,-0.00475995,9.16E-06,-1.518E-05,-0.06513556,-0.00056497,0.07808509,-7.152E-05,4.536E-05,-0.11083315,0.00387921,-4.112E-05,5.348E-05,0.14427863,0.02411943,2.08E-06,657
1.89879188,3.39979543,0.57361672,0.61405212,-1E-08,0.14919648,-1.568E-05,0.00928604,3.04E-06,-2.92E-06,-0.00823892,0.00409684,4.02E-06,0.0643001,0.00179195,1.19E-06,9.44E-06,-0.08849387,-0.01098754,0.07416093,3.485E-05,-2.593E-05,-0.10898827,-0.00472616,-0.00010191,-2.82E-05,0.13497669,0.01647441,2.1E-06,658
2.04630262,2.96895073,0.54859174,0.56320203,2.71E-06,0.15025827,-0.00310061,-0.00790677,-6.77E-06,-6.01E-06,0.02288081,0.00418081,-2.161E-05,0.09182205,-0.00020003,-3.637E-05,1.487E-05,-0.12248087,-0.00532475,0.06805773,-2.43E-05,0.00014596,-0.09569815,0.00056349,0.00016923,9.317E-05,0.10912034,0.00391875,2.85E-06,659
2.16229033,3.33267519,0.4077648,0.57193946,-2.1E-06,0.13338302,-0.00764228,-0.01692206,5.08E-06,-1.033E-05,0.03664812,0.00951432,5.49E-06,0.09255183,0.00138763,1.937E-05,2.586E-05,-0.12134433,-0.00720871,0.05132943,1.718E-05,-0.00022524,-0.07250463,0.00173606,-0.00011329,-6.308E-05,0.0791596,-0.00477151,4.24E-06,660
1.97200222,3.19160234,0.60532539,0.58515833,-1.72E-06,0.1528782,-0.00074112,0.00130262,4.41E-06,5.19E-06,0.00634642,0.0034462,1.152E-05,0.08034758,0.00066546,1.666E-05,-9.02E-06,-0.1083087,-0.00876324,0.07447351,2.597E-05,-0.00013558,-0.10876513,-0.00234591,-7.655E-05,-7.615E-05,0.13016117,0.01291438,3.84E-07,661
2.02968203,3.37809501,0.53092234,0.58381019,-1.52E-06,0.14701296,-0.00243368,-0.00404105,3.95E-06,-3.57E-06,0.01507282,0.00617582,1.459E-05,0.08461857,0.001622,1.853E-05,2.133E-05,-0.11294331,-0.01051223,0.06937139,1.884E-05,-0.00012013,-0.09996464,-0.0021277,-7.237E-05,-5.35E-05,0.1181034,0.00871696,5.67E-06,662
1.5665465,2.69380384,0.70454771,0.64079489,-8.3E-07,0.15201707,0.00131305,0.02998068,5.7E-07,1.67E-06,-0.04397534,-0.00042952,3.14E-06,0.01948709,-0.00036414,5.28E-06,-1.13E-05,-0.03460194,-0.00302822,0.05417887,-2.455E-05,-2.164E-05,-0.08168996,-0.00103431,-3.454E-05,2.736E-05,0.1106503,0.01076832,3.72E-06,663
1.70717442,2.7639528,0.62382119,0.633006,5.3E-07,0.15121737,0.00036377,0.0224781,-1.37E-06,-5.5E-07,-0.0309047,0.00137791,-3.15E-06,0.03773171,0.00038739,2.3E-07,-3.72E-06,-0.05716814,-0.00531371,0.0660232,-1.563E-05,-2.639E-05,-0.0981832,-0.00224163,1.2E-06,1.119E-05,0.12790916,0.01145992,2.7E-06,664
1.66994715,2.74225665,0.77737463,0.62559243,-9.9E-07,0.15662749,0.00163215,0.0252271,4.2E-07,1.4E-07,-0.03628856,-0.00197489,5.67E-06,0.03520379,-0.00178634,8.91E-06,-1.16E-06,-0.05276912,-0.00160569,0.06764102,-5.442E-05,-2.861E-05,-0.09934719,0.00075959,-5.304E-05,-1.16E-05,0.1305161,0.01318656,2E-06,665
1.98257069,2.57138302,0.72214871,0.54988626,-3.86E-06,0.1628689,0.0035065,-0.00574387,6.49E-06,1.177E-05,0.00920286,-0.00595221,-1.81E-06,0.09466419,-0.00670986,1.309E-05,-3.994E-05,-0.11832513,-0.00322892,0.07867288,-9.06E-06,7.993E-05,-0.10563085,0.00227838,-8.618E-05,1.74E-06,0.13895549,0.02598752,3.01E-06,666
1.55388623,2.91068536,0.80287035,0.64090548,3.8E-07,0.15313697,0.00206501,0.03137106,-2.6E-06,-1.24E-06,-0.04600301,-0.00161987,-1.51E-06,0.01722519,-0.00087009,6.91E-06,6.08E-06,-0.03172611,-0.00233419,0.05337869,-3.003E-05,7.75E-06,-0.08013863,-0.00091066,-1.282E-05,-1.614E-05,0.10892593,0.01320117,5.09E-06,667
1.65935986,2.73734592,0.57795341,0.64538149,1.61E-06,0.14732042,0.0001866,0.02479049,-5.47E-06,-2.88E-06,-0.03543045,0.00212576,-5.93E-06,0.02922797,0.00098923,3.28E-06,9.25E-06,-0.04614971,-0.00634371,0.05928555,-2.903E-05,4.489E-05,-0.08912435,-0.00318639,2.578E-05,1.317E-05,0.11742889,0.01186928,4.36E-06,668
2.07451404,3.37580163,0.4520584,0.58917028,-2.41E-06,0.14014095,-0.00470048,-0.00759576,3.35E-06,5.31E-06,0.02029572,0.00827571,2.449E-05,0.0850403,0.00197395,3.096E-05,-2.079E-05,-0.11287612,-0.01011869,0.06359812,-8.505E-05,-0.00017039,-0.09177652,-0.00091636,-0.00011838,-0.00010468,0.10740652,0.00334245,3.56E-06,669
1.80477524,2.84646486,0.57139926,0.62483963,-4.6E-07,0.15011052,-0.00056828,0.01608494,1.3E-06,3.12E-06,-0.01977219,0.00292286,1.285E-05,0.05108597,0.00089946,1.171E-05,-5.91E-06,-0.07339427,-0.00689706,0.07144679,-3.525E-05,-4.261E-05,-0.10538371,-0.00254659,-5.875E-05,-2.521E-05,0.13360905,0.01103699,3.59E-06,670
1.54502742,2.6057428,0.63776501,0.64671134,9.9E-07,0.14936864,0.00073636,0.03024452,-2.91E-06,-1.68E-06,-0.04484768,0.00072499,-4.6E-06,0.01635658,0.00029063,2.3E-06,8.16E-06,-0.03036648,-0.00411604,0.05044332,-3.5E-06,9.64E-06,-0.07645393,-0.00189214,1.569E-05,-1.855E-05,0.10401906,0.00995318,6.7E-06,671
1.95112399,3.037933,0.62733136,0.58449787,-2.93E-06,0.1550222,-0.00047353,0.00297702,7.9E-06,1.112E-05,0.0034443,0.00226584,7.62E-06,0.07887454,-9.522E-05,1.841E-05,-3.761E-05,-0.10676956,-0.00697556,0.07665382,6.363E-05,-7.488E-05,-0.11057322,-0.0013097,-0.00011397,-4.332E-05,0.13399208,0.01242652,1.61E-06,672
1.61174545,2.87778342,0.84432349,0.63338129,1.8E-06,0.15548574,0.00194207,0.02883635,-4.74E-06,7.5E-07,-0.04223427,-0.00231617,4.38E-06,0.02576893,-0.00172782,7.39E-06,1.17E-06,-0.04108515,-0.00144644,0.06116121,-3.769E-05,-5.6E-06,-0.09068843,0.00050706,-1.416E-05,-7.96E-06,0.12040069,0.01439313,4.48E-06,673
1.57204224,2.49369779,0.66573332,0.63798272,-8.7E-07,0.1523696,0.00054211,0.02902082,2.83E-06,7.3E-07,-0.04297726,5.903E-05,8.83E-06,0.02162523,-0.00061131,3.29E-06,-7.5E-07,-0.03666367,-0.00237196,0.05570313,-3.292E-05,7.74E-06,-0.08353122,0.00038827,-6.209E-05,-3.12E-06,0.11232227,0.00753409,4.1E-06,674
1.8112092,2.66147714,0.76891305,0.59856346,-2.03E-06,0.161253,0.00191361,0.01451426,9.88E-06,-1.1E-06,-0.02029858,-0.00347755,-1.823E-05,0.0611805,-0.00372633,-1.971E-05,5.44E-06,-0.08147917,-0.00111995,0.08112831,0.00024609,-5.761E-05,-0.11530427,0.00254383,2.205E-05,-3.292E-05,0.14819479,0.01712266,3.26E-06,675
1.62882893,2.95596199,0.8068105,0.63426638,1.32E-06,0.1545505,0.00200836,0.02793985,-3.34E-06,1.11E-06,-0.0402373,-0.00166375,8.93E-06,0.02755732,-0.00110801,1.052E-05,-5.46E-06,-0.04392619,-0.0027804,0.06180852,-5.517E-05,-4.75E-06,-0.09221825,-0.00070568,-4.215E-05,8.3E-06,0.12180796,0.01521752,3.76E-06,676
1.91291308,2.87726949,0.56129994,0.60093379,-2E-08,0.15175422,-0.00160418,0.00687609,-1.38E-06,9.25E-06,-0.00334479,0.00353571,2.305E-05,0.06986283,0.00047427,2.12E-05,-2.784E-05,-0.096383,-0.00634983,0.07539225,-0.00010965,-8.257E-05,-0.10947571,-0.00100476,-6.124E-05,-3.621E-05,0.13384415,0.00803934,1.5E-06,677
2.02091989,3.10503728,0.67397682,0.55834671,8E-07,0.15663094,-1.043E-05,-0.00551801,-3.48E-06,-7.91E-06,0.01764122,0.00107626,-1.262E-05,0.09275319,-0.00109802,-1.963E-05,2.157E-05,-0.12242288,-0.00728624,0.07346981,-3.327E-05,2.711E-05,-0.10270487,-0.00137541,8.401E-05,4.13E-05,0.12343748,0.01593906,4.19E-06,678
2.18725837,3.80780376,0.52977965,0.53168714,-4.22E-06,0.13969309,-0.00461078,-0.02404211,8.64E-06,-1.646E-05,0.05002,0.00805917,-7.799E-05,0.10470781,0.00096908,-2.925E-05,3.408E-05,-0.13510841,-0.01027175,0.04348373,0.00023758,8.954E-05,-0.06062853,0.00108557,3.468E-05,0.0001509,0.06089224,-0.00038525,2.41E-06,679
2.05141491,3.40212316,0.66016396,0.55649369,1.84E-06,0.15366357,-0.00034807,-0.0083181,-4.69E-06,-6.51E-06,0.0228681,0.00292372,-3.725E-05,0.09506356,-4.669E-05,-4.614E-05,1.206E-05,-0.12494985,-0.00996153,0.06915659,2.98E-05,0.00020863,-0.09758468,-0.00193185,0.00022827,0.00013083,0.11497536,0.0153709,1.57E-06,680
1.81326138,2.97818119,0.70721666,0.61052177,-8.9E-07,0.15653289,0.00117826,0.01583341,1.81E-06,5.6E-07,-0.01919406,-8.67E-06,-6.36E-06,0.05639687,-0.00059069,-3.54E-06,-7.7E-07,-0.07942259,-0.00538383,0.07659709,9.27E-06,5.506E-05,-0.11189994,-0.00169725,2.453E-05,2.306E-05,0.1419111,0.01619071,2.71E-06,681
2.09152791,3.07251634,0.6689225,0.53174481,-7.2E-07,0.1547063,-0.00034284,-0.01546388,1.63E-06,7.5E-06,0.03421355,0.00062279,1.422E-05,0.10417666,-0.00226714,1.888E-05,-1.482E-05,-0.13508744,-0.00716669,0.06252671,5.45E-06,4.904E-05,-0.08595426,-0.00028704,-5.616E-05,-1.048E-05,0.10004143,0.01538833,6.53E-06,682
1.81218061,3.40335049,0.58350479,0.63163697,1.34E-06,0.14797213,0.00091874,0.01631585,-5.34E-06,-5.88E-06,-0.02057029,0.00308679,-2.123E-05,0.04963719,0.00168979,-1.472E-05,1.959E-05,-0.07071776,-0.01054075,0.07047904,1.38E-05,9.195E-05,-0.10444423,-0.00522986,0.00014031,3.992E-05,0.1325692,0.01894203,4.24E-07,683
1.88109338,2.85794529,0.63159876,0.59840495,6.5E-07,0.15566185,-0.00026148,0.0094643,-3.23E-06,5.1E-07,-0.0080904,0.00144487,1.354E-05,0.06787924,-0.00041405,1.067E-05,4.86E-06,-0.09355243,-0.00518289,0.07764848,-8.783E-05,-3.273E-05,-0.11304454,-0.00083896,-3.61E-06,-2.589E-05,0.13965688,0.01107303,2.49E-06,684
1.90135163,3.02668507,0.57113979,0.60691922,2.8E-07,0.15100816,-0.00091095,0.00844985,7.4E-07,4E-08,-0.00624433,0.00363109,1.133E-05,0.06674295,0.00108641,9.07E-06,-1.96E-06,-0.09236221,-0.00808404,0.07490147,-2.7E-05,-0.00013052,-0.10976414,-0.00292126,-0.00010534,-6.065E-05,0.13510327,0.01144167,1.66E-06,685
1.95766051,3.56257601,0.52308736,0.60910069,-1.97E-06,0.14618685,-0.00108911,0.00413907,5.62E-06,1.064E-05,0.00012271,0.00585618,2.282E-05,0.07130146,0.00222695,2.642E-05,-2.232E-05,-0.096406,-0.01237011,0.07253048,1.53E-05,-8.431E-05,-0.10587923,-0.00419707,-0.00013502,-6.763E-05,0.12974552,0.01438295,1.24E-06,686
1.91238648,2.66095019,0.80472447,0.57175745,2.09E-06,0.1642241,0.00322427,0.00380129,-5.02E-06,-5.98E-06,-0.00616308,-0.00596181,7.61E-06,0.08160017,-0.00621751,-1.52E-06,3.209E-05,-0.10191076,-0.00273138,0.08401598,-2.773E-05,-0.00014213,-0.11604844,0.00289776,6.476E-05,-7.429E-05,0.15234536,0.02863429,2.88E-06,687
2.06972614,3.30722639,0.65650941,0.54811485,1.11E-06,0.15353697,-0.00059648,-0.01106261,-1.45E-06,-1.625E-05,0.0275717,0.0026015,-3.767E-05,0.09854204,-0.0004289,-4.068E-05,4.799E-05,-0.12893611,-0.00916003,0.0661013,9.355E-05,1.26E-05,-0.09353663,-0.00155275,0.00015089,9.04E-05,0.10854732,0.01445947,1.75E-06,688
1.89702456,3.19031509,0.64552387,0.60125858,1.76E-06,0.15420645,0.00045856,0.008937,-6.1E-06,1.88E-06,-0.00696985,0.00216032,6.92E-06,0.06825571,0.00055923,3.5E-06,-2.55E-06,-0.09387915,-0.00843001,0.07693767,-7.122E-05,9.06E-06,-0.1125371,-0.00314491,5.035E-05,3.26E-06,0.13894499,0.01623811,4.41E-06,689
1.88027627,2.96824008,0.81309341,0.58920818,6.4E-07,0.16136569,0.00195224,0.0096769,-3.13E-06,1.3E-06,-0.0109139,-0.00271851,2.008E-05,0.0711287,-0.0029826,1.644E-05,-2.67E-06,-0.09417993,-0.00453271,0.0823636,-0.00013098,-2.432E-05,-0.11680257,-0.00011077,-5.173E-05,-1.519E-05,0.14959637,0.02469704,1.66E-07,690
1.87108051,3.32657714,0.50855626,0.63178921,-3.1E-06,0.14427597,-0.00056459,0.01184296,1.105E-05,-2.12E-06,-0.0137628,0.00492053,-1.308E-05,0.0559042,0.00230725,-1.374E-05,8.83E-06,-0.07746759,-0.01135309,0.07038123,0.00017421,3.5E-05,-0.10422803,-0.00535008,-1.719E-05,2.93E-06,0.13089076,0.01582277,4.79E-06,691
2.20393836,3.37110821,0.5577549,0.51250693,-3.55E-06,0.14094168,-0.0044875,-0.02794981,6.74E-06,1.647E-05,0.05782726,0.00555228,7.39E-06,0.10902576,-0.00033689,5.02E-05,-2.4E-05,-0.14051546,-0.00688961,0.03815813,0.00011985,-0.0002517,-0.05137869,0.00119259,-0.00013293,-0.00021587,0.04569702,0.00052336,4.1E-06,692
2.11599649,3.4019857,0.53295998,0.55293627,3.91E-06,0.14475793,-0.00380874,-0.01507038,-8.99E-06,-2.5E-06,0.0347647,0.00661356,-1.664E-05,0.09782813,0.00100329,-4.646E-05,6.93E-06,-0.1283513,-0.00906341,0.05793251,-4.332E-05,0.00018594,-0.08233168,-0.00035832,0.00022103,0.0001246,0.09028423,0.00362107,3.23E-06,693
1.93925097,3.03280532,0.52646963,0.60521608,-6.5E-07,0.14833578,-0.00199273,0.00518205,1.15E-06,1.269E-05,-0.0007242,0.00494285,3.538E-05,0.0705826,0.00141894,3.48E-05,-4.55E-05,-0.09697436,-0.00853558,0.0732244,-0.00012542,-0.00017942,-0.10696504,-0.00259742,-0.00018446,-8.076E-05,0.13033707,0.00908339,1.54E-06,694
1.80972503,3.02431509,0.78332294,0.60796195,-2.19E-06,0.15852566,0.00176506,0.0163217,5.09E-06,2.39E-06,-0.02068616,-0.00145639,-7.64E-06,0.05679783,-0.00156583,-3.88E-06,-9.97E-06,-0.07881693,-0.00457438,0.07797903,3.221E-05,1.91E-06,-0.11332531,-0.00085728,5.28E-06,1.282E-05,0.14467739,0.01991928,8.31E-07,695
2.16437452,3.78557838,0.48181003,0.55132873,-3.3E-06,0.13832879,-0.00533422,-0.01971559,8.02E-06,1.47E-06,0.04177974,0.00903389,2.246E-05,0.09910466,0.00150083,5.474E-05,6.01E-06,-0.12883324,-0.01043462,0.04998388,8.156E-05,-0.00033597,-0.06982845,0.00091068,-0.00021833,-0.00017783,0.07513186,-0.00064662,2.3E-06,696
2.21185054,2.9753511,0.71852244,0.47668074,-2.89E-06,0.14921198,0.00230545,-0.03556737,4.42E-06,9.64E-06,0.06197752,-0.00310353,-2.224E-05,0.11922534,-0.00648869,1.063E-05,-2.508E-05,-0.14909011,-0.01276011,0.03341512,6.244E-05,0.00021052,-0.03462238,-0.00194173,-5.688E-05,-1.636E-05,0.05267216,0.02826784,4.47E-06,697
1.76109796,2.99034017,0.66242044,0.62516002,4.3E-07,0.15299056,0.00106401,0.01961814,-1.75E-06,2.48E-06,-0.02566605,0.00093858,1.566E-05,0.04600521,0.00030133,1.486E-05,-9.76E-06,-0.06705271,-0.00634875,0.07104254,-6.462E-05,-1.905E-05,-0.10556323,-0.00274974,-5.267E-05,9.4E-07,0.13488197,0.01537733,3.33E-06,698
1.66038399,2.91513439,0.82657582,0.62900841,5.5E-07,0.15610166,0.00194093,0.02630447,-3.29E-06,2.01E-06,-0.03782363,-0.0021136,1.44E-06,0.03262272,-0.00164252,9.13E-06,-5.77E-06,-0.04957445,-0.00220432,0.06602182,-5.726E-05,2.337E-05,-0.09718634,0.00011226,-1.935E-05,2.186E-05,0.12793666,0.01571264,1.9E-06,699
1.99395108,2.70386057,0.78787283,0.54792097,-6.52E-06,0.16368802,0.00358221,-0.00622893,1.249E-05,-6.2E-07,0.00970687,-0.00616664,-5.493E-05,0.09620357,-0.00692599,-1.673E-05,1.54E-06,-0.11924569,-0.00560147,0.07870398,0.00021088,6.063E-05,-0.10591593,0.00144779,4.827E-05,2.79E-05,0.14252054,0.03400049,6.84E-07,700
1.71590078,2.37697265,0.7643063,0.60932899,1.85E-06,0.16069042,0.00291049,0.02013755,-6.53E-06,-2.45E-06,-0.03259585,-0.00543061,1.667E-05,0.0475632,-0.005028,1.797E-05,1.457E-05,-0.06222513,0.00241141,0.07623363,-0.00011835,2.577E-05,-0.1085764,0.006028,-6.25E-05,-1.862E-05,0.14041912,0.01215099,2.35E-06,701
1.81792277,3.4570749,0.51654046,0.64183388,3.8E-07,0.14356354,0.00038701,0.01589038,-8.2E-07,-1.31E-05,-0.02089634,0.00416864,-1.738E-05,0.04727802,0.00227004,-1.793E-05,5.661E-05,-0.0667659,-0.01157581,0.06789759,4.27E-05,4.999E-05,-0.10054077,-0.00593751,0.00010521,-5.249E-05,0.12823606,0.01856241,1.34E-06,702
1.95743741,3.40343422,0.53347703,0.60577856,1.57E-06,0.14721652,-0.00124295,0.00393093,-5.55E-06,2.07E-06,0.0007965,0.00549163,7.9E-06,0.07225346,0.00194383,3.89E-06,-2.089E-05,-0.09798999,-0.01141444,0.07288694,-0.0001228,1.995E-05,-0.10639995,-0.00372488,1.133E-05,3.291E-05,0.12994193,0.01346378,6.53E-09,703
1.88357347,2.83913879,0.6486651,0.59514772,1.86E-06,0.15677365,-2.685E-05,0.00907734,-5.85E-06,-3.07E-06,-0.00760946,0.00083846,1.357E-05,0.06923205,-0.00084316,8.24E-06,1.481E-05,-0.09503756,-0.00466471,0.07844838,-0.00010996,-3.28E-05,-0.11369856,-0.00052325,8.6E-06,-2.677E-05,0.1407809,0.01175933,3.73E-06,704
1.70424481,3.16267247,0.58915893,0.64609602,2.4E-07,0.14639015,0.00132216,0.02291688,-8.2E-07,1.99E-06,-0.03225775,0.00198653,-4.1E-07,0.03353285,0.00144392,1.35E-06,-4.97E-06,-0.05093563,-0.00859266,0.06210085,5.61E-06,-1.305E-05,-0.09282107,-0.00520702,9.61E-06,-4.91E-06,0.12116723,0.017676,2.71E-07,705
1.87908644,2.87673257,0.53292862,0.61543322,-1E-06,0.14900862,-0.00167325,0.01026863,3.13E-06,7.86E-06,-0.00963587,0.00420382,2.411E-05,0.06187135,0.00111792,2.261E-05,-2.562E-05,-0.08644512,-0.00738745,0.07309605,-3.934E-05,-0.00011319,-0.10776957,-0.00205356,-0.0001231,-4.379E-05,0.13330786,0.00858027,2.45E-06,706
1.96142486,3.22081816,0.44334499,0.62436097,-1.48E-06,0.14030052,-0.00290197,0.00462215,3.49E-06,-9.89E-06,-0.00161834,0.0070107,-7.78E-06,0.06619762,0.0023703,-7.54E-06,4.775E-05,-0.08988234,-0.01108923,0.06932421,4.823E-05,-1.796E-05,-0.10121517,-0.00329678,3.761E-05,-3.621E-05,0.1252514,0.01007213,3.7E-06,707
