bondLen1,bondLen2,bondAng,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,intgErr,sampNum
1.86084997,1.96495795,1.91884177,-1.19881419,-1.7E-07,-0.17279958,-0.24817611,-0.34431385,-1.2E-06,1.09E-06,0.08874651,-0.25123998,2.73E-06,-0.19084803,-0.29727145,-1.64E-06,4.3E-07,0.68383623,-0.19039783,1.89762984,1.43E-05,7.4E-07,-0.29673399,0.92084495,1.839E-05,6.43E-06,1.8988552,1.60592186,7.26E-07,1063
2.1616708,1.90282617,1.55122856,-1.07067329,1.642E-05,-0.22289767,-0.25332815,-0.42610023,9.102E-05,0.00010994,0.07289101,-0.07004107,-0.000561,-0.42765851,-0.3506843,-0.00015399,0.00074677,0.42349734,-0.34477341,1.88201952,-0.00242869,-0.00301719,0.00910276,0.06262313,-0.00341439,0.0016995,3.50187736,-0.15406629,2.38E-05,1064
1.95085391,1.86744804,1.77420318,-1.17569651,2.8E-07,-0.20555978,-0.25138767,-0.37051311,-9.9E-07,-1.36E-06,0.04513823,-0.19930309,7.32E-06,-0.27967044,-0.32498834,3.31E-06,-1.475E-05,0.59533267,-0.29932674,1.91171363,3.572E-05,5.51E-05,-0.14487234,0.58259871,5.291E-05,-2.777E-05,2.78167721,1.19213476,1.02E-06,1065
1.65015412,2.09632306,1.82460263,-1.17555809,4.9E-07,-0.15836603,-0.23213971,-0.39855696,4.71E-06,2.07E-06,0.06709777,-0.23168555,-1.548E-05,-0.21456735,-0.36197269,1.322E-05,2.027E-05,0.63426996,-0.30901852,1.82766659,-8.072E-05,-7.326E-05,-0.02202205,0.70626186,-9.7E-06,8.017E-05,2.36769938,1.38352025,8.84E-06,1066
1.69811463,1.86756667,1.87283294,-1.23900899,-2.9E-07,-0.15594313,-0.24704267,-0.36141562,4.96E-06,-4.82E-06,0.10360499,-0.23539121,3.28E-06,-0.20749967,-0.29893049,1.611E-05,-2.3E-07,0.62255183,-0.2144835,1.81426921,-1.447E-05,2.904E-05,-0.15981588,0.8006771,1.677E-05,-2.038E-05,2.0583972,1.4849536,5.64E-06,1067
1.83830739,2.09100547,1.85746444,-1.15446098,1.2E-07,-0.18871766,-0.23451543,-0.3749016,1.06E-06,6E-08,0.04002054,-0.24507036,2.27E-06,-0.2076802,-0.35012826,1.04E-06,3.79E-06,0.68278684,-0.28587369,1.90864094,6.84E-06,8.97E-06,-0.1730426,0.7906035,6.99E-06,-2.67E-06,2.32096552,1.4996723,1.02E-06,1068
1.84788423,2.00813786,1.76648616,-1.16279772,1.4E-07,-0.20592806,-0.24792651,-0.37743438,-1E-08,2.12E-06,0.02623736,-0.19958933,-4.86E-06,-0.25984418,-0.35418404,-4.9E-06,4.26E-06,0.58424208,-0.33711208,1.91304001,-9.33E-06,-1.016E-05,-0.07311722,0.57606569,-8.81E-06,5.29E-06,2.8219239,1.17157919,1.69E-06,1069
1.66934694,2.07888264,1.82426097,-1.17891976,1.27E-06,-0.16295999,-0.2355684,-0.39280156,7.47E-06,3.58E-06,0.06581977,-0.22991959,-2.267E-05,-0.21614233,-0.35727221,1.623E-05,2.601E-05,0.63106057,-0.30476426,1.83782204,-9.998E-05,-7.947E-05,-0.03469729,0.7071841,-1.314E-05,9.275E-05,2.3838839,1.38543901,3.99E-06,1070
1.85757238,2.03631022,1.6723902,-1.13824976,8E-07,-0.22808993,-0.24437956,-0.3935141,4.02E-06,4.71E-06,-0.00876248,-0.15055198,-2.274E-05,-0.30412345,-0.37885948,3.6E-07,3.249E-05,0.47741706,-0.39043189,1.91057211,-0.00012011,-0.00010999,-0.00463562,0.34518488,-8.603E-05,0.0001218,3.22392909,0.67007944,1.83E-06,1071
1.71559088,1.66900482,1.61914818,-1.2300457,-6.4E-07,-0.21935993,-0.21838747,-0.41202519,4.11E-06,-1.17E-06,-0.00508923,-0.13688525,-3.91E-06,-0.31735777,-0.33158084,1.226E-05,4.063E-05,0.37569881,-0.32389483,1.73445019,-4.597E-05,-5.375E-05,-0.03608924,0.20613847,-0.00013829,0.00010599,3.05723678,0.28923721,5.71E-07,1072
1.59400059,1.98674393,2.07916029,-1.26432182,-2.15E-06,-0.08146554,-0.23619718,-0.32974347,-5.94E-06,3.33E-06,0.22057401,-0.24765249,1.72E-06,-0.11592561,-0.2342786,-1.461E-05,1.938E-05,0.63994862,0.00944874,1.74464662,-2.385E-05,-5.237E-05,-0.4491942,1.19149758,-2.099E-05,3.702E-05,0.63823744,1.41284838,1.77E-06,1073
1.57908923,2.10409049,1.95436585,-1.2049932,-2.85E-06,-0.10961739,-0.22743779,-0.38287795,-1.412E-05,1.4E-06,0.15272665,-0.26255074,2.305E-05,-0.1546624,-0.31750091,-4.392E-05,4E-07,0.70517919,-0.15724763,1.7771762,8.042E-05,1.426E-05,-0.16361941,0.98656656,-8.862E-05,-2.459E-05,1.48049241,1.62470742,1.27E-05,1074
2.17607576,2.22000818,1.95863768,-1.02939865,-2.5E-07,-0.14751879,-0.20460748,-0.42643789,1.6E-06,-1.81E-06,0.10072284,-0.2884467,2.41E-06,-0.22313794,-0.35172257,1.99E-06,2.02E-06,0.8963046,-0.19242982,1.92591397,-4.61E-06,7.26E-06,-0.39880634,0.9743344,-2.38E-06,-1.347E-05,1.77253151,1.72019898,4.63E-06,1075
1.94751641,1.55343914,1.93615192,-1.24680042,-6.45E-06,-0.19335675,-0.17948837,-0.37149728,1.3E-06,-2.985E-05,0.02548055,-0.29997051,7.792E-05,-0.20521792,-0.26942433,8.639E-05,-9.76E-06,0.6498962,-0.16940606,1.74804147,3.832E-05,0.00030346,-0.52207612,0.79187709,0.00014323,0.00027767,1.75000439,1.35563386,1.3E-05,1076
2.02929,2.17629885,2.08361476,-1.12223014,-2.4E-07,-0.14925592,-0.20835779,-0.35873085,7.5E-07,-1.18E-06,0.12733708,-0.30886749,2.8E-06,-0.12436284,-0.28505886,1.93E-06,2.48E-06,0.79601579,-0.02449619,1.91371343,-1.2E-07,3.64E-06,-0.65713323,1.20408277,-2.19E-06,-6.4E-07,0.92904398,1.49459304,3.87E-06,1077
1.59028416,1.7098199,1.99784703,-1.29576102,-3.47E-06,-0.10674932,-0.21663233,-0.35980748,-1.141E-05,-8.7E-07,0.16617562,-0.26472984,2.562E-05,-0.16182867,-0.24675489,-2.605E-05,2.566E-05,0.6239485,-0.0803159,1.66823204,1.048E-05,7.4E-07,-0.3614403,0.96555163,-0.00011964,5.449E-05,1.15205536,1.43233431,1.33E-05,1078
1.820365,2.10510832,1.64809055,-1.12002565,1.2E-06,-0.23108804,-0.23159701,-0.40862601,9.72E-06,7.05E-06,-0.03560451,-0.13879343,-5.397E-05,-0.30763327,-0.40094091,1.306E-05,6.744E-05,0.4424521,-0.42229011,1.89235541,-0.00033097,-0.00026637,0.01540562,0.28392211,-0.00018401,0.00031755,3.2750734,0.51990484,7.21E-06,1079
2.21392914,1.56911227,1.67418296,-1.12033164,2.075E-05,-0.18843118,-0.18782933,-0.45673491,5.729E-05,0.00012643,0.03755944,-0.1647151,-0.00047438,-0.39220245,-0.32194763,-0.00035382,0.00047015,0.56965589,-0.3091456,1.75651653,-0.00133591,-0.00256166,-0.20328088,0.30753393,-0.00252587,-0.00026588,2.97524568,0.5745512,3.34E-05,1080
1.99690442,1.88969928,1.95963321,-1.19188567,6.7E-07,-0.16322802,-0.24688169,-0.33889977,7.5E-07,6.1E-07,0.11258841,-0.25681866,-2.35E-06,-0.20104018,-0.26948008,3.04E-06,-4.65E-06,0.7100346,-0.13930976,1.90400591,-6.59E-06,4.37E-06,-0.4369612,0.98123419,2.125E-05,9.01E-06,1.66202179,1.61977917,8.13E-07,1081
1.81373172,2.15493627,1.83368849,-1.13343418,-6.2E-07,-0.19427319,-0.2212211,-0.39307791,-1.83E-06,-8.6E-07,0.01132119,-0.24411386,6.98E-06,-0.21166492,-0.37683858,-5.59E-06,-4.17E-06,0.67605274,-0.33112965,1.89889801,3.418E-05,2.74E-05,-0.12983507,0.73064882,-2.2E-07,-3.525E-05,2.46234583,1.41691924,2.16E-07,1082
1.93810706,1.62648015,1.86130787,-1.22913194,-3.37E-06,-0.19819245,-0.2039828,-0.37553703,-2.41E-06,-1.32E-05,0.02449444,-0.25895307,2.793E-05,-0.24004093,-0.29018304,3.172E-05,-1.54E-05,0.62639494,-0.22648789,1.79753801,1.33E-05,7.953E-05,-0.3677759,0.69648885,6.948E-05,0.00010083,2.18825439,1.32801715,6.97E-06,1083
2.05828169,2.01845512,1.57414514,-1.076956,-1.36E-06,-0.23961457,-0.2466642,-0.41505063,-1.28E-05,-1.103E-05,0.01270445,-0.08051986,8.316E-05,-0.38973182,-0.37955102,9.15E-06,-0.00010771,0.40782724,-0.38752467,1.91720068,0.00042242,0.00046811,0.00164021,0.10976034,0.00050121,-0.00032002,3.5227446,0.02247563,1.1E-05,1084
1.67142825,1.5578205,1.79670227,-1.26627686,7E-07,-0.17786318,-0.18097296,-0.41631556,1.117E-05,-5.66E-06,0.01358448,-0.23940304,1.622E-05,-0.24642049,-0.31129378,3.247E-05,4.643E-05,0.54726472,-0.26800092,1.66652174,-2.697E-05,8.101E-05,-0.19957238,0.54291438,-0.00013987,-9.87E-06,2.3224051,1.08136356,8.35E-06,1085
2.1287634,1.83280211,1.7200545,-1.12000795,-2.73E-06,-0.19231315,-0.24942171,-0.40465625,-6.55E-06,-1.262E-05,0.07765508,-0.16744694,2.882E-05,-0.35269379,-0.32987355,2.487E-05,-3.029E-05,0.60478296,-0.31535892,1.90620529,3.06E-06,3.964E-05,-0.10791566,0.44598662,4.451E-05,4.893E-05,3.0391689,0.93974631,8.16E-06,1086
1.89792141,1.67714259,1.76425939,-1.21702455,-1.31E-06,-0.21242799,-0.2194531,-0.3843366,2.34E-06,-3.64E-06,0.00914062,-0.20984755,-6.85E-06,-0.27785316,-0.31427164,3.44E-06,1.83E-05,0.55203662,-0.28869325,1.82065413,-6.915E-05,-9.712E-05,-0.20778492,0.51824104,-0.00010891,2.037E-05,2.69899334,1.050218,3.33E-06,1087
2.0148713,1.68382427,1.98202269,-1.22660521,2E-07,-0.16847242,-0.21527409,-0.34663617,-3.66E-06,-5.44E-06,0.09175363,-0.28270341,2.324E-05,-0.2003599,-0.2494735,3.016E-05,-2.202E-05,0.68261384,-0.11743515,1.81975585,2.991E-05,0.00014132,-0.56049988,0.9317343,8.121E-05,8.897E-05,1.50818144,1.47235155,2.31E-06,1088
1.78333736,1.88773964,1.78813834,-1.20861096,-1.04E-06,-0.19175906,-0.25103627,-0.36888473,-6.2E-07,-3.26E-06,0.05407229,-0.20768304,1.046E-05,-0.24915162,-0.32573787,1.49E-06,5.8E-06,0.57470405,-0.29108397,1.8671245,5.22E-06,1.332E-05,-0.09148147,0.61692945,-2.579E-05,1.285E-05,2.62549988,1.23913232,4.54E-06,1089
1.91807725,2.0397751,1.8341597,-1.14896674,-7.2E-07,-0.19562217,-0.24383748,-0.37134292,-1.9E-06,-1.55E-06,0.04249443,-0.22954503,3.45E-06,-0.23491866,-0.34307247,-1.08E-06,-6.33E-06,0.67067734,-0.29462449,1.93225859,8.36E-06,7.78E-06,-0.17491942,0.73835933,-6.8E-07,-1.116E-05,2.49397887,1.44573358,4.04E-06,1090
1.85890033,2.21285444,1.90447643,-1.1174185,-6.1E-07,-0.18922535,-0.20758179,-0.39159677,-1.88E-06,-2.9E-07,0.01964043,-0.28085104,3.08E-06,-0.17474777,-0.36953916,-1.23E-06,1.71E-06,0.75437273,-0.27099256,1.90488031,-1.26E-06,-7.78E-06,-0.25126655,0.88430841,-7.15E-06,2.001E-05,2.06357075,1.58600447,4.26E-06,1091
2.16176902,1.88397174,1.60830562,-1.08212852,-1.087E-05,-0.2095036,-0.25334721,-0.42248474,-3.91E-05,-5.535E-05,0.0762896,-0.10353843,0.00019131,-0.4085884,-0.34862487,9.3E-05,-0.0002399,0.49221861,-0.3465016,1.90110798,0.00044619,0.00070018,-0.00914804,0.18493939,0.00084806,-0.00013627,3.40878411,0.24806383,2.42E-05,1092
1.59245584,1.66600108,1.75534026,-1.25863095,-2.61E-06,-0.15645816,-0.21394286,-0.4173165,9E-08,-7.75E-06,0.06376125,-0.2060629,1.385E-05,-0.26458402,-0.31809749,1.386E-05,-4.4E-07,0.51616184,-0.2848048,1.68462508,1.69E-05,3.522E-05,-0.04402261,0.48958768,2.912E-05,-1.093E-05,2.508591,0.99448127,2.43E-06,1093
1.64734315,1.55614852,1.64814787,-1.24954238,2.29E-06,-0.19804924,-0.18328218,-0.43922928,-9.56E-06,1.223E-05,-0.01942024,-0.16149927,-5.35E-06,-0.30502416,-0.33055122,-3.787E-05,-4.885E-05,0.40317757,-0.32223345,1.64589194,8.232E-05,2.054E-05,-0.07771216,0.25127218,0.00017236,-0.00011081,2.83090662,0.42273633,1.2E-05,1094
1.6116064,1.85747188,1.56743461,-1.20700084,2.3E-06,-0.20328265,-0.25134262,-0.41377311,9.51E-06,1.213E-05,0.04450309,-0.10622696,-6.356E-05,-0.33104334,-0.34417577,1.106E-05,7.162E-05,0.31484258,-0.33478701,1.74196512,-0.00033933,-0.00029116,0.11764214,0.10024081,-0.00013593,0.00034629,3.17034054,0.01152919,7.68E-07,1095
1.97469085,2.07569239,2.05077003,-1.16580728,4E-08,-0.15117115,-0.23021301,-0.33579637,-4.3E-07,5.7E-07,0.12738461,-0.28371458,5.3E-07,-0.13898025,-0.26972427,-2.61E-06,6E-08,0.74667628,-0.05512772,1.91265791,-4.8E-07,2.59E-06,-0.58289234,1.16519394,-1.34E-06,3.56E-06,1.08859393,1.55460514,4.97E-06,1096
2.19173621,1.67051073,1.99403004,-1.17478285,1.53E-06,-0.13406585,-0.21006537,-0.37932105,-1.07E-06,2.01E-06,0.14473052,-0.27819446,1.282E-05,-0.24800671,-0.24713818,1.066E-05,-1.348E-05,0.75295757,-0.09365179,1.81765065,5.005E-05,0.0001662,-0.60009374,0.92508656,0.00011397,5.928E-05,1.44522476,1.50717771,6.24E-06,1097
1.89018303,1.6619632,1.5668519,-1.19501994,-1.39E-06,-0.25355033,-0.21699498,-0.40571662,-1.298E-05,-1.466E-05,-0.02867687,-0.10228397,0.00012086,-0.35085668,-0.32999511,3.611E-05,-0.00013181,0.33982289,-0.3187956,1.77614927,0.00065643,0.00080807,-0.09614461,0.10230225,0.00080574,-0.00032931,3.24081885,-0.05351979,3.68E-05,1098
1.68918698,1.84513556,2.12873899,-1.29626936,2.4E-07,-0.10015952,-0.23063668,-0.2970828,3.72E-06,-1.69E-06,0.19931019,-0.2507537,-8.33E-06,-0.10426078,-0.1942636,1.671E-05,-1.52E-06,0.57593241,0.04383539,1.73502722,-2.746E-05,-3.193E-05,-0.66216665,1.2076801,1.986E-05,-1.278E-05,0.45292873,1.14832399,2.52E-06,1099
1.87156927,1.68098183,2.18364952,-1.30521443,-2.8E-06,-0.13686857,-0.20075555,-0.28094997,-1.08E-06,-1.873E-05,0.1491638,-0.28721712,5.688E-05,-0.09099454,-0.16826548,8.803E-05,4.3E-06,0.53395114,0.05295159,1.72095556,-1.48E-06,0.00028582,-0.92786547,1.16205492,-7.129E-05,0.00038036,0.42317619,0.80550389,3.43E-06,1100
2.11824453,1.72406246,1.82312728,-1.15885118,-3E-08,-0.17667922,-0.22995716,-0.39383348,-4.79E-06,-9E-08,0.0811508,-0.22347622,2.165E-05,-0.30389691,-0.29976958,1.074E-05,-3.577E-05,0.67756736,-0.24624966,1.86374145,0.00010933,0.0001873,-0.28248717,0.64994746,0.00024309,5.307E-05,2.47064682,1.33614313,1.43E-05,1101
2.21953487,1.96295976,1.62521573,-1.04509664,-3.46E-06,-0.19340049,-0.25331441,-0.4362037,-7.9E-07,-5.74E-06,0.0928388,-0.10683837,-5.868E-05,-0.41752057,-0.36205011,4.98E-06,7.95E-05,0.54251864,-0.36678943,1.91773498,-0.00054464,-0.00066287,0.00815156,0.22380709,-0.00070086,0.00042957,3.41585376,0.38094431,2.71E-05,1102
2.009048,2.00775795,2.10135501,-1.18870976,-2.1E-07,-0.13429071,-0.23468114,-0.31570255,-2.63E-06,9.5E-07,0.16024526,-0.2727996,3.04E-06,-0.13274548,-0.23128553,-2.24E-06,1.82E-06,0.70388341,0.00736598,1.90033777,9.66E-06,-6.52E-06,-0.72037422,1.22729111,-8.03E-06,2.206E-05,0.7738069,1.38405123,3.42E-06,1103
1.86290023,1.90580571,1.86650142,-1.20323678,-7.4E-07,-0.18380951,-0.25059762,-0.35172994,-3.47E-06,1.63E-06,0.07240564,-0.23550221,5.27E-06,-0.21956946,-0.30515809,-1.181E-05,5.5E-07,0.64817768,-0.23334569,1.89353387,1.584E-05,-6.2E-07,-0.22716482,0.79991538,8E-07,-1.025E-05,2.22499269,1.50231682,6.71E-07,1104
1.8635228,2.02336338,1.68451761,-1.14266461,-4E-08,-0.22558413,-0.24627116,-0.39028096,3.9E-07,8.1E-07,-0.0023045,-0.15705924,-1.06E-05,-0.29993071,-0.37378144,2.1E-07,8.32E-06,0.49323841,-0.38244042,1.91357072,-6.828E-05,-6.083E-05,-0.01336665,0.37519736,-4.225E-05,5.778E-05,3.18494838,0.74203763,3.35E-06,1105
1.83978016,1.68637631,1.77312133,-1.22911747,-4.6E-07,-0.20672263,-0.22131684,-0.38215951,1.94E-06,-3.62E-06,0.01550767,-0.21369559,-6.88E-06,-0.26603181,-0.31325333,6.92E-06,-4.04E-06,0.54898684,-0.28380139,1.80846752,-3.913E-05,-4.352E-05,-0.19059883,0.53942164,-1.169E-05,2.59E-06,2.63390206,1.08783047,1.57E-06,1106
1.76653628,1.60649618,1.77063344,-1.24813832,-3.04E-06,-0.20077386,-0.19819393,-0.39983608,2.77E-06,-1.855E-05,-0.00045002,-0.22185663,4.167E-05,-0.26085994,-0.31468977,4.894E-05,1.066E-05,0.53249895,-0.28426506,1.73886761,3.72E-06,0.00013826,-0.19901067,0.50926881,-5.84E-05,7.188E-05,2.54588653,1.02357101,1.58E-05,1107
1.76165898,1.95883382,1.99243162,-1.23292831,7.4E-07,-0.14354962,-0.24442078,-0.33058478,2.7E-07,5E-07,0.13342966,-0.26007275,-5.1E-07,-0.15005505,-0.26744863,-1.6E-06,-6.59E-06,0.67303534,-0.10244512,1.84363221,2.91E-06,1.029E-05,-0.38354797,1.05955105,8.52E-06,-1.332E-05,1.33415553,1.59156437,4.73E-06,1108
1.99138144,1.65238527,1.91098057,-1.22239148,2.96E-06,-0.18535034,-0.21011709,-0.36490094,-2.74E-06,1.297E-05,0.05508762,-0.27111646,-2.952E-05,-0.22774124,-0.274052,-2.764E-05,-2.549E-05,0.66423139,-0.18377002,1.81343192,3.461E-05,-4.426E-05,-0.44449988,0.79822839,9.737E-05,-2.948E-05,1.92609129,1.43634112,1.01E-05,1109
2.1985955,2.11782069,2.1714446,-1.10547946,3.7E-07,-0.09332441,-0.21086404,-0.36164222,-8E-07,8.7E-07,0.22503496,-0.28453058,-2.9E-07,-0.14723751,-0.23341133,8.9E-07,-1.54E-06,0.77576696,0.09348497,1.90147431,7.61E-06,-6.5E-07,-0.89027323,1.28394592,5.57E-06,7.25E-06,0.44456842,1.17720032,4.68E-06,1110
1.90875129,2.11298259,2.1426903,-1.19233832,-6.1E-07,-0.13679854,-0.21758055,-0.31404261,-4E-08,-5.5E-07,0.15480992,-0.28927863,4.8E-06,-0.0841763,-0.23681683,-3.7E-07,5.66E-06,0.68292083,0.04887285,1.87924715,4.05E-06,8E-08,-0.76831726,1.29183339,-2.71E-06,5.29E-06,0.52484467,1.22240967,3.93E-06,1111
1.74614685,2.14905218,2.04515044,-1.18972521,6.2E-07,-0.14047315,-0.21634601,-0.34945342,1.49E-06,5.3E-07,0.12724686,-0.2922742,-3.21E-06,-0.10627861,-0.29217118,1.21E-06,3.78E-06,0.72864338,-0.06285847,1.84395987,-1.831E-05,-1.269E-05,-0.4524646,1.1583786,-1.068E-05,2.428E-05,1.02146941,1.54838635,6.09E-06,1112
1.78870775,1.99989876,2.13008985,-1.24854377,-7.3E-07,-0.11972334,-0.23313359,-0.29610362,-3.19E-06,1E-06,0.17690566,-0.2617581,9.04E-06,-0.09224896,-0.21394176,-8.51E-06,9.12E-06,0.62237279,0.04300763,1.8264726,1.155E-05,6.52E-06,-0.6956796,1.26769724,-1.867E-05,4.465E-05,0.50032044,1.22333728,1.45E-06,1113
2.15333056,1.78867189,1.77969304,-1.1293307,2.15E-06,-0.17506467,-0.24286091,-0.40300772,4.98E-06,1.45E-05,0.09523458,-0.19699437,-5.573E-05,-0.3338431,-0.31327742,-4.634E-05,4.846E-05,0.66777198,-0.27720394,1.88970983,-0.00013781,-0.00029942,-0.19145806,0.5740805,-0.00028311,-7.083E-05,2.735243,1.22025052,3.44E-06,1114
1.56647173,1.71634719,2.1221687,-1.32222102,-5.77E-06,-0.07510316,-0.20987227,-0.32758312,-1.718E-05,-5.51E-06,0.22256943,-0.25759014,6.844E-05,-0.11707995,-0.19580111,-3.326E-05,1.629E-05,0.5701279,0.04008001,1.61829697,0.00011397,0.00015001,-0.59331583,1.12209132,-0.00010131,9.346E-05,0.43438287,1.10303007,6.61E-06,1115
1.58578027,1.71282996,1.74567322,-1.25289206,-9.3E-07,-0.15462907,-0.22569411,-0.41329858,-3.35E-06,-1.8E-07,0.07564202,-0.19771132,6.68E-06,-0.26818865,-0.32048205,-1.06E-06,-1.541E-05,0.50919736,-0.28987356,1.70340822,4.444E-05,2.993E-05,-0.00516672,0.4795361,9.926E-05,-2.014E-05,2.5730404,0.97718522,5.71E-06,1116
1.88837191,2.0872302,1.68565639,-1.11707412,1.1E-07,-0.22803402,-0.23604177,-0.40048595,2.41E-06,2.64E-06,-0.0216706,-0.15843965,-1.982E-05,-0.30042632,-0.3912672,8.4E-07,2.397E-05,0.50749259,-0.40747062,1.92179959,-0.00011253,-9.989E-05,-0.02304719,0.3761919,-8.009E-05,0.00010407,3.20579903,0.7468602,2.4E-06,1117
1.89927264,1.97395863,2.13108467,-1.23381304,-2.9E-07,-0.13009735,-0.2347424,-0.29278886,1.94E-06,-9.2E-07,0.1654032,-0.26542136,4.56E-06,-0.10390061,-0.20942276,-9.1E-07,3.7E-06,0.63465692,0.03711277,1.86113636,-6.44E-06,1.861E-05,-0.76103657,1.2620753,1.279E-05,-1.589E-05,0.56378681,1.21974604,3.09E-06,1118
1.66136731,1.84937985,1.99630538,-1.26994625,6.6E-07,-0.12025834,-0.23994578,-0.33764762,2.3E-06,1.59E-06,0.1622708,-0.25414026,-8.78E-06,-0.15511557,-0.25166537,1.03E-05,-9.24E-06,0.64023674,-0.0840868,1.76399226,2.4E-07,4.37E-06,-0.35742032,1.03034645,8.394E-05,-2.7E-05,1.21807763,1.52988686,1.22E-06,1119
1.73918045,1.57852591,1.57728502,-1.23086592,5.63E-06,-0.23458375,-0.19228357,-0.42625092,8.17E-06,3.566E-05,-0.04442127,-0.11691927,-9.66E-05,-0.33033798,-0.32999137,-8.617E-05,8.632E-05,0.32811419,-0.32081779,1.68386649,-0.00020336,-0.00040209,-0.09366001,0.12096342,-0.0003409,-4.94E-06,3.05294407,0.0188241,7.13E-06,1120
1.84927887,1.82127915,2.17200701,-1.28716508,1.77E-06,-0.12190429,-0.22543299,-0.27392748,-4.15E-06,6.94E-06,0.17310333,-0.25978854,-1.011E-05,-0.09322739,-0.17346171,-1.28E-05,-1.187E-05,0.55080089,0.06208828,1.78138658,2.039E-05,-1.086E-05,-0.86517023,1.23912793,3.659E-05,9.08E-06,0.37756304,0.93416156,1.22E-06,1121
2.00091117,2.0949097,1.76502085,-1.09727446,-6.5E-07,-0.20843654,-0.2356407,-0.39896296,-2.01E-06,-1.52E-06,0.01205212,-0.19912172,7.33E-06,-0.28349887,-0.37711869,1.7E-07,-3.43E-06,0.64311246,-0.36999715,1.94823619,1.886E-05,1.635E-05,-0.10874308,0.56994049,1.065E-05,2.1E-06,2.91982457,1.18135424,5.87E-06,1122
1.59223049,2.00810554,1.86070284,-1.21414451,-1.23E-06,-0.12941381,-0.24396948,-0.3869866,-7.06E-06,9.4E-07,0.12595018,-0.23225017,1.474E-05,-0.2054459,-0.32707357,-2.103E-05,-5.25E-06,0.63845815,-0.24276054,1.78949778,6.888E-05,3.922E-05,-0.03594299,0.78746116,2.68E-06,-4.524E-05,2.07993665,1.48832545,7.85E-06,1123
2.20478452,2.10040078,1.69127021,-1.01645641,5.5E-07,-0.18482101,-0.23548756,-0.44657863,2.88E-06,2.87E-06,0.05942082,-0.14544739,-1.589E-05,-0.37960101,-0.39133851,-3.58E-06,1.7E-05,0.63916593,-0.40560155,1.93799894,-4.595E-05,-6.949E-05,-0.03304522,0.38184746,-5.766E-05,1.074E-05,3.26012028,0.81776963,2.54E-06,1124
1.7634278,1.76252308,2.08908891,-1.29114236,-8.3E-07,-0.1302192,-0.22388859,-0.3055482,3.23E-06,-1.77E-06,0.15448945,-0.27133268,-6.6E-07,-0.12081391,-0.20799945,-2.16E-06,1.484E-05,0.59918957,-0.00488681,1.74952836,-2.155E-05,-5.132E-05,-0.64307825,1.12685619,-4.582E-05,-1.326E-05,0.74413124,1.25658195,9.87E-07,1125
1.82868319,2.21243245,1.5687482,-1.07196157,2.66E-06,-0.24946686,-0.20708222,-0.43500239,1.189E-05,5.46E-06,-0.09396322,-0.08333332,-2.135E-05,-0.34012377,-0.43454447,2.072E-05,2.658E-05,0.32765842,-0.46469441,1.86317214,-1.638E-05,3.993E-05,0.00568745,0.09780478,4.784E-05,4.936E-05,3.42539807,0.01194988,5.22E-05,1126
1.70000276,2.040167,2.18460507,-1.26407385,1.53E-06,-0.09173702,-0.22432577,-0.29164111,3.93E-06,1.18E-06,0.21464371,-0.24884204,-1.218E-05,-0.06863281,-0.19572571,3.93E-06,-3.85E-06,0.57432802,0.10213898,1.77695465,-3.172E-05,-5.95E-06,-0.76403966,1.32477608,1.069E-05,6.4E-06,0.16633214,0.9654071,2.42E-06,1127
1.67232392,1.72191466,1.8350224,-1.25831292,4.8E-07,-0.16180837,-0.22661882,-0.38249599,-9.3E-07,3.46E-06,0.07740835,-0.23322949,-6.63E-06,-0.22906316,-0.30059963,3.54E-06,-1.174E-05,0.58255073,-0.23708836,1.74970746,1.256E-05,-2.98E-06,-0.15277806,0.67654736,9.286E-05,1.833E-05,2.21054406,1.31162729,1.68E-06,1128
2.21292994,1.80096511,2.07965693,-1.16625915,-4E-08,-0.10247361,-0.22890153,-0.35313061,1.12E-06,3.02E-06,0.20573625,-0.26295185,-1.557E-05,-0.21642821,-0.21824823,-1.732E-05,8.81E-06,0.75055055,-0.00339708,1.85856566,-1.348E-05,-0.00010724,-0.73641051,1.10606784,-4.9E-05,-7.859E-05,0.92897569,1.42966594,2.85E-06,1129
1.96196563,1.56322327,1.70974008,-1.20389282,4.32E-06,-0.22594881,-0.18578077,-0.41378943,5E-06,2.595E-05,-0.03634575,-0.19261296,-0.00010477,-0.31170816,-0.32281346,-7.748E-05,7.784E-05,0.50937946,-0.31016018,1.76551065,-0.00033375,-0.00065527,-0.24144207,0.37628683,-0.00058983,-4.791E-05,2.85074298,0.73869372,2.52E-05,1130
2.04490546,1.82830635,1.83644251,-1.16738204,-1.23E-06,-0.18405721,-0.24693434,-0.37111226,-1.45E-06,-5E-06,0.07881056,-0.22297243,1.501E-05,-0.27415012,-0.30345786,7.9E-06,-3.16E-06,0.67078613,-0.24755587,1.90609873,1.3E-05,4.218E-05,-0.25366792,0.71279089,-1.18E-06,3.79E-06,2.44123512,1.42330755,4.19E-07,1131
